"source","target","type","weight"
80,108,"undirected",24
80,109,"undirected",26
80,110,"undirected",5
80,111,"undirected",3
80,113,"undirected",171
80,114,"undirected",151
80,115,"undirected",61
80,116,"undirected",2
80,117,"undirected",1
80,119,"undirected",1
80,120,"undirected",17
80,122,"undirected",7
80,123,"undirected",3
80,125,"undirected",3
80,127,"undirected",18
80,131,"undirected",1
80,133,"undirected",111
80,134,"undirected",14
80,135,"undirected",39
80,139,"undirected",326
80,140,"undirected",578
80,141,"undirected",297
80,142,"undirected",899
80,143,"undirected",411
80,144,"undirected",581
80,145,"undirected",316
80,148,"undirected",210
80,149,"undirected",1200
80,150,"undirected",659
80,152,"undirected",29
80,153,"undirected",77
80,154,"undirected",87
80,155,"undirected",275
80,156,"undirected",727
80,157,"undirected",454
80,158,"undirected",1334
80,175,"undirected",1
80,179,"undirected",1
80,181,"undirected",2
80,182,"undirected",1
80,185,"undirected",73
80,186,"undirected",9
80,188,"undirected",1
80,189,"undirected",18
80,190,"undirected",3
80,191,"undirected",21
80,192,"undirected",23
80,193,"undirected",9
80,195,"undirected",1
80,203,"undirected",3
80,204,"undirected",25
80,208,"undirected",1
80,209,"undirected",2
80,210,"undirected",10
80,211,"undirected",18
80,212,"undirected",11
80,213,"undirected",1
80,215,"undirected",3
80,223,"undirected",2
80,224,"undirected",2
80,227,"undirected",2
80,229,"undirected",1
80,232,"undirected",8
80,233,"undirected",16
80,235,"undirected",5
80,237,"undirected",1
80,238,"undirected",1
80,241,"undirected",2
80,271,"undirected",449
80,272,"undirected",12
80,273,"undirected",133
80,274,"undirected",607
80,275,"undirected",11
80,278,"undirected",7
80,279,"undirected",15
80,281,"undirected",5
80,282,"undirected",2
80,283,"undirected",1
80,284,"undirected",354
80,285,"undirected",374
80,286,"undirected",1806
80,287,"undirected",222
80,288,"undirected",1173
80,289,"undirected",78
80,291,"undirected",1
80,292,"undirected",293
80,293,"undirected",4
80,296,"undirected",277
80,302,"undirected",3
80,303,"undirected",1
80,304,"undirected",1
80,339,"undirected",8
80,340,"undirected",47
80,341,"undirected",27
80,343,"undirected",2
80,344,"undirected",37
80,345,"undirected",2
80,346,"undirected",43
80,350,"undirected",1
80,359,"undirected",1
80,361,"undirected",8
80,362,"undirected",87
80,363,"undirected",26
80,364,"undirected",58
80,368,"undirected",6
80,369,"undirected",8
80,373,"undirected",2
80,374,"undirected",40
80,375,"undirected",168
80,376,"undirected",35
80,377,"undirected",36
80,378,"undirected",99
80,379,"undirected",379
80,380,"undirected",177
80,381,"undirected",30
80,382,"undirected",6
80,383,"undirected",143
80,384,"undirected",265
80,385,"undirected",470
80,386,"undirected",785
80,387,"undirected",649
80,388,"undirected",2500
80,389,"undirected",1797
80,390,"undirected",250
80,391,"undirected",125
80,393,"undirected",330
81,82,"undirected",73
81,83,"undirected",203
81,84,"undirected",320
81,85,"undirected",311
81,86,"undirected",715
81,87,"undirected",103
81,88,"undirected",3
81,89,"undirected",1
81,91,"undirected",2
81,92,"undirected",14
81,93,"undirected",44
81,94,"undirected",25
81,95,"undirected",24
81,98,"undirected",1
81,108,"undirected",23
81,109,"undirected",1
81,111,"undirected",1
81,113,"undirected",5
81,114,"undirected",2
81,120,"undirected",2
81,127,"undirected",6
81,128,"undirected",1
81,133,"undirected",6
81,135,"undirected",2
81,139,"undirected",16
81,140,"undirected",21
81,141,"undirected",9
81,142,"undirected",85
81,143,"undirected",39
81,144,"undirected",38
81,145,"undirected",22
81,148,"undirected",14
81,149,"undirected",144
81,150,"undirected",142
81,152,"undirected",11
81,153,"undirected",30
81,154,"undirected",25
81,155,"undirected",52
81,156,"undirected",150
81,157,"undirected",29
81,158,"undirected",93
81,184,"undirected",1
81,185,"undirected",3
81,186,"undirected",3
81,191,"undirected",1
81,192,"undirected",1
81,204,"undirected",3
81,205,"undirected",1
81,206,"undirected",6
81,208,"undirected",1
81,211,"undirected",25
81,212,"undirected",1
81,215,"undirected",4
81,224,"undirected",1
81,227,"undirected",6
81,228,"undirected",1
81,229,"undirected",7
81,231,"undirected",7
81,232,"undirected",16
81,233,"undirected",6
81,235,"undirected",10
81,253,"undirected",1
81,271,"undirected",12
81,272,"undirected",2
81,273,"undirected",4
81,274,"undirected",25
81,275,"undirected",2
81,284,"undirected",1
81,285,"undirected",5
81,286,"undirected",49
81,287,"undirected",2
81,288,"undirected",7
81,292,"undirected",8
81,296,"undirected",2
81,340,"undirected",3
81,344,"undirected",1
81,361,"undirected",2
81,362,"undirected",16
81,363,"undirected",2
81,374,"undirected",3
81,375,"undirected",5
81,377,"undirected",4
81,378,"undirected",12
81,379,"undirected",21
81,380,"undirected",3
81,381,"undirected",1
81,382,"undirected",1
81,383,"undirected",4
81,384,"undirected",5
81,385,"undirected",20
81,386,"undirected",94
81,387,"undirected",32
81,388,"undirected",56
81,389,"undirected",23
81,390,"undirected",2
81,391,"undirected",10
81,393,"undirected",14
82,83,"undirected",1205
82,84,"undirected",812
82,85,"undirected",470
82,86,"undirected",1386
82,87,"undirected",1662
82,89,"undirected",11
82,90,"undirected",19
82,91,"undirected",45
82,92,"undirected",542
82,93,"undirected",2955
82,94,"undirected",1567
82,95,"undirected",878
82,97,"undirected",8
82,98,"undirected",13
82,99,"undirected",9
82,100,"undirected",5
82,101,"undirected",3
82,102,"undirected",13
82,103,"undirected",14
82,104,"undirected",49
82,105,"undirected",33
82,108,"undirected",63
82,109,"undirected",17
82,110,"undirected",3
82,111,"undirected",15
82,113,"undirected",98
82,114,"undirected",103
82,115,"undirected",17
82,116,"undirected",1
82,117,"undirected",3
82,119,"undirected",1
82,120,"undirected",1
82,122,"undirected",63
82,123,"undirected",47
82,124,"undirected",48
82,125,"undirected",5
82,126,"undirected",2
82,127,"undirected",19
82,131,"undirected",1
82,133,"undirected",66
82,134,"undirected",10
82,135,"undirected",22
82,139,"undirected",800
82,140,"undirected",864
82,141,"undirected",774
82,142,"undirected",965
82,143,"undirected",605
82,144,"undirected",830
82,145,"undirected",331
82,148,"undirected",212
82,149,"undirected",1165
82,150,"undirected",502
82,152,"undirected",24
82,153,"undirected",79
82,154,"undirected",120
82,155,"undirected",363
82,156,"undirected",833
82,157,"undirected",606
82,158,"undirected",1992
82,179,"undirected",4
82,182,"undirected",1
82,185,"undirected",29
82,186,"undirected",2
82,187,"undirected",11
82,189,"undirected",7
82,191,"undirected",1
82,192,"undirected",7
82,193,"undirected",7
82,194,"undirected",1
82,198,"undirected",3
82,201,"undirected",2
82,204,"undirected",22
82,208,"undirected",2
82,209,"undirected",2
82,210,"undirected",9
82,211,"undirected",32
82,212,"undirected",22
82,213,"undirected",1
82,215,"undirected",1
82,223,"undirected",7
82,226,"undirected",5
82,227,"undirected",1
82,231,"undirected",5
82,232,"undirected",2
82,233,"undirected",1
82,235,"undirected",2
82,241,"undirected",12
82,271,"undirected",207
82,272,"undirected",9
82,273,"undirected",208
82,274,"undirected",470
82,275,"undirected",54
82,278,"undirected",28
82,279,"undirected",55
82,281,"undirected",6
82,282,"undirected",6
82,284,"undirected",1013
82,285,"undirected",142
82,286,"undirected",1104
82,287,"undirected",185
82,288,"undirected",513
82,289,"undirected",94
82,292,"undirected",290
82,293,"undirected",2
82,296,"undirected",124
82,300,"undirected",2
82,302,"undirected",78
82,303,"undirected",1
82,304,"undirected",11
82,307,"undirected",2
82,308,"undirected",17
82,322,"undirected",1
82,339,"undirected",5
82,340,"undirected",102
82,341,"undirected",11
82,343,"undirected",1
82,344,"undirected",10
82,345,"undirected",4
82,346,"undirected",23
82,350,"undirected",4
82,361,"undirected",12
82,362,"undirected",73
82,363,"undirected",3
82,364,"undirected",38
82,366,"undirected",1
82,368,"undirected",7
82,369,"undirected",8
82,373,"undirected",1
82,374,"undirected",8
82,375,"undirected",57
82,376,"undirected",13
82,377,"undirected",13
82,378,"undirected",29
82,379,"undirected",169
82,380,"undirected",76
82,381,"undirected",58
82,382,"undirected",2
82,383,"undirected",240
82,384,"undirected",194
82,385,"undirected",646
82,386,"undirected",356
82,387,"undirected",597
82,388,"undirected",576
82,389,"undirected",378
82,390,"undirected",50
82,391,"undirected",46
82,393,"undirected",129
83,84,"undirected",1608
83,85,"undirected",243
83,86,"undirected",642
83,87,"undirected",354
83,89,"undirected",17
83,91,"undirected",24
83,92,"undirected",549
83,93,"undirected",2161
83,94,"undirected",833
83,95,"undirected",817
83,97,"undirected",2
83,98,"undirected",6
83,100,"undirected",13
83,101,"undirected",3
83,102,"undirected",23
83,103,"undirected",24
83,104,"undirected",57
83,105,"undirected",36
83,108,"undirected",39
83,109,"undirected",16
83,110,"undirected",6
83,111,"undirected",20
83,113,"undirected",77
83,114,"undirected",136
83,115,"undirected",23
83,116,"undirected",6
83,120,"undirected",5
83,122,"undirected",10
83,123,"undirected",7
83,124,"undirected",18
83,126,"undirected",1
83,127,"undirected",42
83,131,"undirected",3
83,133,"undirected",172
83,134,"undirected",29
83,135,"undirected",40
83,139,"undirected",346
83,140,"undirected",423
83,141,"undirected",193
83,142,"undirected",625
83,143,"undirected",310
83,144,"undirected",987
83,145,"undirected",144
83,148,"undirected",74
83,149,"undirected",756
83,150,"undirected",299
83,152,"undirected",52
83,153,"undirected",52
83,154,"undirected",86
83,155,"undirected",263
83,156,"undirected",478
83,157,"undirected",251
83,158,"undirected",1335
83,175,"undirected",2
83,179,"undirected",1
83,184,"undirected",6
83,185,"undirected",45
83,186,"undirected",5
83,187,"undirected",2
83,188,"undirected",1
83,189,"undirected",2
83,191,"undirected",9
83,192,"undirected",13
83,193,"undirected",4
83,195,"undirected",2
83,198,"undirected",2
83,200,"undirected",15
83,201,"undirected",4
83,203,"undirected",3
83,204,"undirected",71
83,205,"undirected",1
83,206,"undirected",2
83,208,"undirected",19
83,209,"undirected",35
83,210,"undirected",127
83,211,"undirected",213
83,212,"undirected",102
83,213,"undirected",17
83,214,"undirected",1
83,215,"undirected",119
83,216,"undirected",4
83,222,"undirected",3
83,223,"undirected",18
83,226,"undirected",3
83,227,"undirected",3
83,229,"undirected",10
83,230,"undirected",2
83,231,"undirected",13
83,232,"undirected",32
83,233,"undirected",5
83,235,"undirected",8
83,237,"undirected",1
83,239,"undirected",3
83,241,"undirected",8
83,242,"undirected",1
83,243,"undirected",2
83,244,"undirected",2
83,252,"undirected",1
83,271,"undirected",218
83,272,"undirected",17
83,273,"undirected",64
83,274,"undirected",238
83,275,"undirected",45
83,278,"undirected",7
83,279,"undirected",10
83,280,"undirected",1
83,282,"undirected",3
83,283,"undirected",1
83,284,"undirected",79
83,285,"undirected",83
83,286,"undirected",766
83,287,"undirected",109
83,288,"undirected",237
83,289,"undirected",74
83,290,"undirected",2
83,292,"undirected",175
83,293,"undirected",9
83,296,"undirected",411
83,300,"undirected",1
83,302,"undirected",1
83,308,"undirected",3
83,309,"undirected",1
83,339,"undirected",10
83,340,"undirected",63
83,341,"undirected",41
83,344,"undirected",36
83,345,"undirected",3
83,346,"undirected",106
83,350,"undirected",7
83,351,"undirected",1
83,361,"undirected",41
83,362,"undirected",119
83,363,"undirected",24
83,364,"undirected",164
83,366,"undirected",43
83,367,"undirected",18
83,368,"undirected",40
83,369,"undirected",117
83,373,"undirected",2
83,374,"undirected",28
83,375,"undirected",64
83,376,"undirected",27
83,377,"undirected",20
83,378,"undirected",58
83,379,"undirected",160
83,380,"undirected",88
83,381,"undirected",26
83,382,"undirected",4
83,383,"undirected",84
83,384,"undirected",168
83,385,"undirected",237
83,386,"undirected",520
83,387,"undirected",617
83,388,"undirected",675
83,389,"undirected",650
83,390,"undirected",54
83,391,"undirected",45
83,393,"undirected",138
84,85,"undirected",4722
84,86,"undirected",5701
84,87,"undirected",1079
84,89,"undirected",23
84,90,"undirected",2
84,91,"undirected",26
84,92,"undirected",525
84,93,"undirected",1071
84,94,"undirected",1061
84,95,"undirected",947
84,97,"undirected",4
84,98,"undirected",15
84,100,"undirected",20
84,101,"undirected",9
84,102,"undirected",10
84,103,"undirected",29
84,104,"undirected",21
84,105,"undirected",7
84,108,"undirected",146
84,109,"undirected",17
84,110,"undirected",3
84,111,"undirected",13
84,113,"undirected",121
84,114,"undirected",117
84,115,"undirected",41
84,116,"undirected",7
84,117,"undirected",3
84,119,"undirected",2
84,120,"undirected",19
84,122,"undirected",26
84,123,"undirected",12
84,124,"undirected",1
84,125,"undirected",56
84,126,"undirected",6
84,127,"undirected",212
84,128,"undirected",2
84,133,"undirected",359
84,134,"undirected",8
84,135,"undirected",187
84,139,"undirected",332
84,140,"undirected",319
84,141,"undirected",149
84,142,"undirected",781
84,143,"undirected",451
84,144,"undirected",628
84,145,"undirected",251
84,148,"undirected",139
84,149,"undirected",1243
84,150,"undirected",857
84,152,"undirected",69
84,153,"undirected",213
84,154,"undirected",116
84,155,"undirected",347
84,156,"undirected",1539
84,157,"undirected",418
84,158,"undirected",1455
84,175,"undirected",1
84,179,"undirected",1
84,184,"undirected",6
84,185,"undirected",77
84,186,"undirected",7
84,187,"undirected",4
84,188,"undirected",1
84,189,"undirected",7
84,190,"undirected",12
84,191,"undirected",14
84,192,"undirected",73
84,193,"undirected",31
84,194,"undirected",10
84,195,"undirected",1
84,198,"undirected",5
84,200,"undirected",1
84,204,"undirected",31
84,206,"undirected",18
84,207,"undirected",1
84,208,"undirected",24
84,209,"undirected",2
84,210,"undirected",55
84,211,"undirected",130
84,212,"undirected",85
84,213,"undirected",2
84,215,"undirected",7
84,223,"undirected",8
84,224,"undirected",1
84,226,"undirected",2
84,228,"undirected",1
84,229,"undirected",113
84,230,"undirected",1
84,231,"undirected",23
84,232,"undirected",72
84,233,"undirected",3
84,235,"undirected",6
84,238,"undirected",1
84,241,"undirected",5
84,271,"undirected",179
84,272,"undirected",11
84,273,"undirected",32
84,274,"undirected",375
84,275,"undirected",17
84,279,"undirected",8
84,282,"undirected",3
84,284,"undirected",126
84,285,"undirected",67
84,286,"undirected",614
84,287,"undirected",127
84,288,"undirected",331
84,289,"undirected",13
84,292,"undirected",96
84,296,"undirected",113
84,303,"undirected",2
84,307,"undirected",1
84,309,"undirected",1
84,319,"undirected",2
84,320,"undirected",2
84,321,"undirected",2
84,339,"undirected",28
84,340,"undirected",128
84,341,"undirected",50
84,343,"undirected",1
84,344,"undirected",80
84,345,"undirected",5
84,346,"undirected",185
84,349,"undirected",8
84,350,"undirected",12
84,351,"undirected",3
84,359,"undirected",5
84,361,"undirected",87
84,362,"undirected",106
84,363,"undirected",37
84,364,"undirected",179
84,366,"undirected",79
84,367,"undirected",7
84,368,"undirected",48
84,369,"undirected",31
84,372,"undirected",8
84,373,"undirected",16
84,374,"undirected",70
84,375,"undirected",386
84,376,"undirected",177
84,377,"undirected",55
84,378,"undirected",302
84,379,"undirected",426
84,380,"undirected",405
84,381,"undirected",37
84,382,"undirected",18
84,383,"undirected",231
84,384,"undirected",780
84,385,"undirected",651
84,386,"undirected",1453
84,387,"undirected",2183
84,388,"undirected",1421
84,389,"undirected",2451
84,390,"undirected",114
84,391,"undirected",213
84,393,"undirected",402
85,86,"undirected",34808
85,87,"undirected",8502
85,88,"undirected",35
85,89,"undirected",16
85,91,"undirected",14
85,92,"undirected",802
85,93,"undirected",1763
85,94,"undirected",2062
85,95,"undirected",1764
85,97,"undirected",9
85,98,"undirected",15
85,100,"undirected",7
85,101,"undirected",11
85,102,"undirected",35
85,103,"undirected",27
85,104,"undirected",20
85,105,"undirected",38
85,108,"undirected",825
85,109,"undirected",15
85,110,"undirected",29
85,111,"undirected",46
85,113,"undirected",446
85,114,"undirected",327
85,115,"undirected",82
85,116,"undirected",6
85,117,"undirected",9
85,118,"undirected",3
85,119,"undirected",10
85,120,"undirected",79
85,122,"undirected",99
